Actual_Values,Lower_5%,Upper_5%
8472.71,8504.441499999999,8563.59475
6421.39,6312.4,6406.55
8954.65,8864.1085,8887.854
8529.75,8421.47975,8487.1955
6520.16,6538.9285,6609.488249999999
7377.92,7267.855,7372.65
8243.74,8072.1669999999995,8149.7765
8777.86,8517.126,8607.428
8552.62,8482.554,8554.778250000001
6366.53,6272.156,6298.9
6358.18,6311.22,6386.08
9496.66,9533.229,9575.989
7317.5,7073.98,7127.135499999999
7778.16,7848.6555,7900.76025
7311.22,7117.623,7189.7325
8422.61,8366.514,8466.417000000001
6017.16,5946.225,6010.476500000001
7226.14,7180.356,7222.37
7249.67,7153.17,7192.7125
7757.87,7681.43775,7706.3655
7675.33,7707.5065,7749.5835
9689.67,9688.493999999999,9802.603500000001
9488.9,9333.93,9491.032
5506.66,5324.1,5351.93325
7052.88,7038.55,7067.979
10385.03,10425.229,10511.7395
8838.74,8854.59,8983.5435
7736.47,7688.86625,7718.74
8466.42,8353.081250000001,8458.645750000001
8285.1,8050.78675,8240.65
6595.75,6504.598999999999,6556.079
8873.96,8660.245250000002,8778.428750000001
8314.11,8180.91625,8374.060000000001
7734.46,7747.20625,7808.681500000001
6750.47,6796.4214999999995,6843.03575
6637.0,6620.0475,6647.69
8066.75,8008.1485,8094.0545
8531.64,8458.2265,8546.932750000002
7185.96,7117.3105,7167.8099999999995
9809.87,9531.11425,9675.92
6115.18,6114.49,6184.07725
6338.22,6279.22,6315.641500000001
7921.66,7882.35225,7916.815500000001
8189.12,7994.16,8166.102
8219.67,8191.73,8254.868
8097.28,7821.613,7892.764749999999
8735.79,8633.73,8787.8215
8797.49,8628.382000000001,8787.8825
8127.77,7990.6165,8069.4585
8363.18,8367.28,8507.25575
7542.68,7420.254,7514.3395
7553.53,7232.75,7343.622
9027.52,8927.747,8959.215250000001
8975.59,8767.7885,8909.673
7932.65,7889.5512499999995,7914.249
7947.02,7913.6925,8037.556250000001
7833.1,7716.07875,7822.94475
7286.58,7198.67625,7272.3535
7336.37,7377.83,7407.91
9005.59,9015.869,9077.3855
10523.3,10334.877,10413.1415
7449.89,7436.695250000001,7475.521000000001
7295.42,7219.043,7298.35875
7630.98,7495.95,7568.86675
8054.83,8038.5509999999995,8186.6615
7435.56,7251.012,7297.853
5795.08,5721.64,5743.58825
7749.67,7627.16425,7762.16
6520.76,6478.092250000001,6549.667
7966.92,7930.6845,7992.8910000000005
9904.19,9764.22,9862.5205
8489.33,8321.4315,8457.147
8241.96,8244.91,8311.125
8725.48,8405.44,8507.31725
7566.44,7530.625,7598.35825
6537.06,6499.7855,6576.08825
8271.49,8008.119,8074.81
7976.0,7902.544,7984.097
10170.33,10128.401,10176.53375
6977.31,6915.46,7004.188
6526.49,6471.075000000001,6565.46
8974.66,8700.9545,8947.29
7435.19,7424.8,7475.8150000000005
8786.84,8792.8655,8855.8525
6794.51,6768.994000000001,6837.84825
7564.31,7485.9015,7538.2
7457.04,7245.15875,7339.980500000001
8582.21,8438.73225,8523.1205
7907.56,7890.2,7952.55525
8796.07,8502.358,8807.8885
9175.72,9172.66,9234.98925
8311.82,8208.746500000001,8379.31
9764.01,9510.4,9668.36
12923.19,12633.1645,12777.07
9566.96,9523.4665,9584.47175
8212.35,8145.32975,8195.472249999999
7598.87,7532.9965,7590.2305
8049.65,7856.95,7965.16275
10507.8,10470.086749999999,10536.16375
6667.93,6632.067749999999,6680.2805
9333.59,9237.307,9287.686500000002
6567.66,6468.2252499999995,6520.57
8070.41,8098.760499999999,8179.21
8897.06,8776.71,8886.075
7155.71,6937.8085,7155.88
8545.58,8572.12925,8667.4955
6239.3,6197.88875,6224.43
6708.5,6545.773,6690.79
7877.27,7785.46925,7833.801
8266.2,8074.8955,8227.726999999999
8921.38,8857.13,8960.734999999999
7073.62,6996.18,7053.688749999999
8073.29,7848.465,8027.605
8675.06,8665.095000000001,8691.434000000001
7450.93,7442.682,7482.6140000000005
7602.09,7619.85525,7692.961
9528.41,9233.5,9282.73
7571.18,7520.30825,7591.82
9062.69,9010.648,9117.46
7492.59,7397.953,7512.824500000001
6315.74,6204.41,6243.7715
9958.18,9856.10475,9933.1155
6907.25,6861.7985,6965.77
7919.48,7736.53,7894.83975
8492.94,8412.457,8466.40825
9259.66,8927.472,9090.67125
7463.19,7230.12525,7397.0215
7613.74,7434.1475,7621.026
8097.95,8046.54,8120.57
8007.97,7950.0740000000005,8042.06325
8737.65,8755.757,8828.065
6416.42,6313.164,6480.6
5891.78,5796.272,5864.28525
7346.86,7287.590999999999,7342.5205000000005
6594.4,6557.96,6601.906
7233.72,7179.454,7210.36
6000.93,5926.69775,6013.32675
9191.33,9214.557499999999,9275.656500000001
5733.63,5701.210499999999,5781.646
8115.45,8027.399,8061.031
7625.85,7414.08,7482.6045
7484.12,7405.7845,7448.85
7534.9,7287.257,7394.19
7511.63,7562.71875,7607.01825
6567.19,6429.16,6614.0
8676.75,8744.763,8893.4915
10663.23,10414.51,10577.65625
8999.17,8640.9995,8760.52
6480.54,6408.55,6447.789000000001
7850.06,7551.581499999999,7812.340999999999
6595.22,6508.689,6548.7875
9913.02,9816.8665,9842.694
7021.24,6984.7660000000005,7003.39
10815.86,10715.0635,10810.09
7349.62,7085.832,7188.8
7538.35,7380.509,7465.577
8062.24,8052.508,8101.192
9171.64,8938.325750000002,9076.865
7555.21,7547.2095,7624.337
7555.56,7483.1305,7533.45375
8599.35,8447.734,8582.787
8062.24,7745.679749999999,7858.01425
7255.99,7269.980500000001,7321.1065
7573.93,7524.749,7606.21475
8325.86,8179.25,8281.21
8183.32,8113.62125,8154.5105
6883.94,6743.27,6891.825000000001
7882.47,7888.86825,7957.47
8763.6,8754.75,8799.75
7889.8,7961.785,7984.005499999999
7508.94,7503.34,7564.37
6705.95,6658.1025,6735.42
7410.53,7175.20075,7339.83
8040.46,7989.613,8060.28
6683.18,6589.99125,6636.452
7666.58,7583.171,7669.6
9121.84,9158.89,9209.1785
6131.68,6070.36,6140.8335
10591.21,10579.0805,10676.650249999999
6897.63,6946.52875,6982.961
9109.58,9095.919,9172.0605
8175.95,7990.6485,8160.1605
8308.44,8303.5025,8362.5
8371.44,8234.04,8351.84
7924.67,7884.54,7994.65975
7144.67,7132.81,7180.93
6522.3,6493.744000000001,6567.71
7979.87,7925.631,7967.287499999999
8061.82,8121.477000000001,8215.024
7293.53,7242.9755000000005,7259.654
7771.19,7539.904500000001,7694.914
5779.38,5817.397999999999,5877.7415
9730.72,9467.6645,9665.76
8664.41,8537.77575,8627.979000000001
6736.97,6646.1,6721.0365
8583.45,8503.7195,8622.49925
8450.57,8266.50175,8372.998749999999
8324.68,8307.368999999999,8365.74375
7219.11,7112.1595,7196.335
7405.43,7273.2570000000005,7323.09
6017.97,5888.96,5961.5895
9000.64,8697.65,9009.43
6537.77,6479.790000000001,6541.34975
5552.23,5495.51,5557.74
6992.17,6935.742499999999,6976.461
8856.08,8732.59,8886.95
7850.46,7897.04,7965.6775
8332.65,8159.658,8290.7
9476.56,9428.520999999999,9523.8765
8882.71,8527.107,8701.72625
8628.07,8531.9735,8588.0725
8753.26,8540.858999999999,8659.8535
7668.65,7533.289,7593.5650000000005
6896.72,6844.983,6910.929
6841.81,6767.0115000000005,6835.97
8105.37,8057.07,8088.084750000001
7628.9,7586.513,7654.52
7157.99,7110.78,7154.44875
8499.39,8442.006500000001,8470.583999999999
7960.54,7882.6665,7949.376
8109.26,7994.16,8101.6
9303.45,9228.3945,9281.78325
8593.37,8381.623,8503.8345
6828.04,6820.275000000001,6878.47
7698.34,7585.11,7681.3645
7171.24,7142.9265,7227.63225
7812.0,7802.135,7858.44
9083.35,9046.2585,9129.818
7233.15,7211.0705,7252.74
8456.48,8357.6325,8417.68
8136.2,7981.4445000000005,8095.33
7387.04,7125.37,7280.34
6552.39,6402.5795,6457.5985
6654.45,6592.51,6634.969
7672.31,7512.441000000001,7612.7635
6433.81,6302.748,6430.0085
7414.3,7402.462500000001,7444.730500000001
8791.94,8738.3895,8790.172
8221.04,8119.6965,8153.7055
7799.83,7669.7455,7817.8865
7199.22,7121.7015,7236.623
6028.85,5990.6765,6041.85
8912.63,8851.95,8915.11
7199.24,7161.565750000001,7196.29
7619.05,7528.26,7589.44
9997.48,9702.2,9969.29
7110.97,6985.461,7055.7195
9332.78,8932.28,9251.29
7610.28,7442.9335,7491.81675
7163.78,7127.99225,7191.1775
9133.64,8845.400500000002,9013.29
7158.26,6863.99,6926.2995
9887.77,9850.61,9917.29
8422.41,8326.01225,8397.683500000001
8420.0,8350.755500000001,8470.23
6512.46,6461.531999999999,6518.4875
8689.55,8572.878999999999,8659.217999999999
7113.79,7024.67025,7068.717250000001
7457.32,7374.6135,7488.6255
8089.29,8095.266,8204.90525
8765.61,8608.68,8776.03725
8089.02,7996.36,8076.7645
7556.96,7471.0115000000005,7507.62
10143.65,10062.67225,10161.96625
7862.58,7774.2575,7844.4315
7273.15,7239.8814999999995,7277.498750000001
7493.72,7405.73275,7498.79525
7902.71,7925.565,7982.92275
8772.47,8779.842499999999,8850.853000000001
6416.84,6332.617,6410.0109999999995
9370.73,9368.74925,9416.209
8298.55,8135.5535,8206.1015
9687.37,9542.838749999999,9585.290500000001
6346.46,6311.50025,6432.13225
7507.61,7331.485000000001,7482.131
6440.35,6416.38475,6508.215
8950.21,8772.14675,8815.25
8380.71,8061.5695000000005,8258.48475
7171.98,7105.78525,7167.5
7046.49,6983.98075,7006.653
7269.8,7223.2535,7271.20075
8159.01,8073.12,8118.9
10198.05,9976.3585,10175.934000000001
7569.93,7482.749,7542.8
8310.33,8252.01125,8312.6
7566.55,7523.937,7587.813999999999
7544.07,7424.525000000001,7477.0905
6810.24,6864.315,6877.299
8324.24,8308.27,8355.85275
9032.62,8998.0175,9052.502
9005.73,9010.4925,9122.55
5911.65,5879.7375,5955.4
10395.8,10457.494999999999,10530.05
7733.69,7564.69925,7643.8805
6649.36,6479.6,6565.265
7362.82,7369.19,7385.213
7362.98,7354.25875,7399.76
7810.33,7760.835,7817.4385
8696.59,8645.892000000002,8736.9485
7323.84,7223.88075,7369.236
7043.15,6917.186000000001,6987.635
10035.94,9665.698,9839.84
9615.24,9476.337000000001,9633.16825
8448.1,8236.8055,8330.78375
8046.82,7894.385499999999,7970.98
11058.01,11024.825499999999,11066.454249999999
7126.35,7031.2392500000005,7117.179
9737.8,9690.05675,9790.057
6129.52,6049.516,6099.799999999999
9228.75,9064.8925,9140.92
6208.93,6153.5305,6183.87
7735.99,7551.1975,7684.66675
8075.61,8070.261,8113.63
6822.96,6716.704,6769.807
6687.82,6660.98325,6687.397
8189.2,8136.38,8192.663
9884.43,9859.308500000001,9919.09
6617.71,6619.39675,6699.23
7150.4,7075.5157500000005,7111.035
9475.01,9269.542000000001,9380.34225
7765.54,7577.6065,7713.689249999999
10616.94,10601.091,10766.90975
5540.07,5447.66,5499.49975
8190.14,8152.596,8220.351
9333.49,9269.4605,9340.43875
10609.45,10488.8135,10548.17925
8374.3,8238.46,8381.02
9524.51,9261.4115,9389.829249999999
7718.6,7734.14275,7764.57225
7232.71,7207.842000000001,7248.29
8475.86,8490.48,8607.619999999999
7496.37,7382.795,7501.273
7226.66,7190.213500000001,7225.707
8106.91,8023.1255,8090.79
8532.45,8351.1435,8391.40175
8992.86,8869.29,8970.667249999999
7818.01,7759.3005,7843.3875
7696.93,7636.722000000001,7713.298
6443.88,6427.6465,6480.75
6768.32,6839.7955,6870.8952500000005
7544.55,7327.875,7481.51
6786.34,6533.41425,6676.9662499999995
8626.26,8651.812,8706.59175
6234.42,6190.02,6296.96825
9082.38,8781.9185,8850.55
8799.28,8857.8325,8940.7985
8739.94,8617.295,8766.774
6720.12,6510.29,6661.286
8302.93,8242.16075,8273.1
8783.1,8797.861499999999,8886.202
6613.75,6517.4505,6564.9875
9704.55,9482.283500000001,9612.25
7147.35,7057.4065,7128.1525
8331.53,8299.77,8393.5765
6623.04,6537.966,6577.41
7719.69,7694.503000000001,7831.46
8738.62,8546.34625,8699.57
6785.24,6699.1,6718.74
7079.89,7072.79,7102.09625
5898.27,5838.8475,5921.6205
7588.37,7546.48525,7715.71
9609.61,9497.56,9570.99625
5642.31,5572.93,5625.563
8978.04,8850.85,8973.961
6705.09,6692.8,6712.38
8666.23,8532.34425,8614.7
11295.17,11134.17,11248.07
9241.28,9224.98,9282.835
7098.85,7012.58575,7048.77
8401.42,8382.263,8428.2565
7336.75,7156.901,7228.0995
6459.63,6346.488249999999,6391.7
6508.14,6469.2835000000005,6641.52
7771.63,7676.1655,7736.58
8786.41,8448.69,8711.252999999999
9888.88,9696.176749999999,9870.962
7557.01,7482.6725,7530.7235
5914.03,5874.6525,5988.154
7823.05,7593.92425,7713.17
6159.65,6067.42,6092.91
12861.33,12943.45,13032.44
7755.81,7657.424,7712.22
5854.5,5840.148999999999,5884.092
5467.85,5397.96,5513.87
8093.04,7932.2095,8026.9529999999995
7609.97,7541.6715,7599.24575
6416.35,6344.771,6395.499000000001
8909.44,8904.016,8988.408000000001
11246.72,11139.6875,11245.9505
6092.01,6079.712,6109.73225
6535.87,6518.755,6556.43
6950.0,6869.556500000001,6949.94
9022.4,9041.97675,9217.1675
7199.2,7148.96,7167.3589999999995
8399.03,8298.0165,8356.355
7356.6,7213.096500000001,7352.1235
9950.96,9778.126250000001,9930.3315
8488.44,8553.05825,8606.89
6218.33,6126.511,6231.94
9353.28,9279.9245,9425.7015
10342.9,10078.62,10405.378750000002
8508.39,8369.5265,8478.4355
8289.34,8243.1,8291.7925
8562.6,8406.90025,8477.16325
8686.68,8622.974250000001,8692.6865
8759.49,8676.1,8739.98
11280.31,10980.71,11180.365
7177.41,7162.87375,7220.4515
7377.4,7311.14,7381.9915
8263.18,8307.686749999999,8342.475
11258.34,11091.316499999999,11200.3675
7784.39,7851.077249999999,7895.46
7170.49,7221.5805,7318.23525
7375.84,6955.29,7241.64
10721.09,10679.12,10853.9
9193.07,9041.76425,9121.095000000001
6681.01,6443.010499999999,6545.138
10615.87,10539.509,10604.25825
9081.45,9005.746749999998,9054.06
6462.95,6401.16,6429.28
10699.41,10626.371500000001,10668.941
5596.49,5474.44,5557.74
7013.81,6888.38,6971.6449999999995
10758.71,10640.988000000001,10815.42175
9956.11,9774.117000000002,9854.17
5680.42,5591.8925,5644.672
10403.49,10320.1635,10434.75875
6663.03,6606.6555,6625.816
7397.51,7300.601500000001,7314.6542500000005
8040.45,7882.1175,7914.13425
6061.51,5899.3705,6029.69075
6655.53,6581.9574999999995,6620.35
9221.25,9093.167,9202.6045
9318.72,9244.064250000001,9281.48
5655.26,5674.81,5685.98
9094.19,8992.8865,9042.5155
6120.12,5977.1,6065.071
7593.97,7519.1745,7594.2225
6963.05,6899.07,6943.78
10405.04,10227.491,10369.1
7420.61,7356.684,7397.291
6805.84,6751.26,6780.37325
9838.99,9886.3835,9919.3705
7934.72,7769.46875,7949.4245
6070.31,6047.21,6072.871
7078.92,7059.69,7131.12425
7737.58,7675.188499999999,7771.788500000001
8658.33,8404.2465,8666.78225
8753.13,8680.733750000001,8767.77525
8433.87,8422.009,8476.2875
9241.31,9115.1,9257.6695
6974.1,6954.945000000001,7035.84
7140.58,7014.38825,7047.56
8144.3,8097.961,8189.66
8195.91,8153.5,8196.51875
6359.98,6247.7,6336.968
6863.81,6869.6045,6913.06075
7410.0,7412.983,7445.310750000001
5880.98,5820.5782500000005,5891.173
6296.57,6240.05,6294.1632500000005
9347.36,9288.6815,9431.27825
11379.66,11369.394250000001,11526.21
8621.58,8542.4835,8582.1
6690.76,6552.94375,6614.57375
6572.25,6484.38,6522.939
8637.52,8450.534000000001,8634.4
9377.96,9260.80875,9318.7355
8175.45,7897.13,8090.7615
10065.85,10009.164499999999,10039.767
8003.92,7809.311,7992.133
9167.68,8902.0645,8977.09
9395.45,9274.06,9356.601
7154.87,6979.2055,7130.67
7376.97,7289.621,7354.52325
5848.91,5797.607999999999,5846.72625
10577.03,10489.01,10546.34
8154.45,8053.4,8087.06
8058.37,7881.71,8036.3955
7143.32,6976.6055,7052.261
9689.74,9587.025249999999,9681.14
7369.28,7131.747249999999,7246.1765
8003.88,7886.5925,7953.05
6889.07,6800.12,6843.342000000001
8020.49,7862.739,7931.4835
7853.14,7776.17225,7872.42
7251.2,7151.90275,7216.77
8064.56,7999.642000000001,8064.202
8328.8,8259.038999999999,8322.3855
10629.0,10521.887999999999,10811.76
8236.97,8168.512000000001,8261.512499999999
7835.51,7819.695500000001,7874.01
9058.81,9002.0415,9124.118
6620.09,6564.61,6664.57
8272.23,7983.3945,8135.45275
7766.9,7738.2015,7812.47
7287.46,7223.017000000001,7249.794
8716.62,8646.031500000001,8676.39
7223.69,7067.24075,7124.233749999999
7703.1,7571.0822499999995,7625.1615
7719.14,7625.3054999999995,7692.112
8495.6,8260.92,8385.52
8162.27,8057.37,8116.25425
9528.94,9511.89,9573.61
8390.1,8315.9525,8432.01
7626.18,7597.90375,7661.431750000001
7804.16,7848.853,7895.594
6680.42,6606.86375,6651.49
9778.54,9552.74,9710.55
8095.97,8137.6655,8199.4835
6020.91,6063.67,6100.168250000001
9643.36,9547.543500000002,9590.8925
7529.57,7482.97925,7564.5625
7563.15,7461.24125,7622.72
7690.37,7581.02275,7663.32
6814.5,6815.19,6863.64
7282.39,7269.4885,7319.9
7648.36,7626.6575,7717.29
7493.59,7339.378,7393.74475
5941.37,5912.7445,5950.198
6397.25,6373.64,6425.2905
6072.57,6033.5285,6101.56
7097.27,7072.35225,7095.3
6468.52,6384.2575,6481.2545
9025.48,8875.5605,8994.9015
8527.1,8539.638,8591.4285
7789.34,7706.86,7746.48
6446.32,6455.732,6487.7074999999995
8360.45,8101.9,8153.07
8166.78,8014.662499999999,8210.12
6427.97,6302.2865,6358.81475
7574.72,7583.813999999999,7655.4037499999995
6489.01,6295.11475,6434.4685
7083.51,6727.04,6862.842500000001
7818.93,7760.354,7848.88925
8094.36,7844.289,8025.8825
7902.59,7809.590999999999,7872.42
7255.0,7296.01,7371.83
8037.92,7733.36,7824.83425
10331.12,10370.093499999999,10486.639500000001
8091.93,8003.071,8075.19
7278.31,7222.645,7279.2955
9935.71,9874.030999999999,9974.85
6138.83,6112.9275,6148.7125
7591.36,7544.24,7588.3640000000005
7132.43,7125.57,7178.171
7169.49,7034.6494999999995,7063.454
7461.25,7433.5685,7493.31
5612.37,5521.1865,5623.427
9686.08,9483.66,9666.375
9745.41,9708.03275,9821.9795
7315.95,7048.162,7183.77
6296.6,6293.9555,6316.49175
7498.81,7505.611,7540.268
7244.98,7267.17,7315.68
8716.14,8423.352499999999,8705.819500000001
6069.33,6047.22,6091.18
8659.22,8761.5875,8849.95
8523.04,8398.195,8580.9895
6357.18,6311.2,6388.67475
7862.44,7845.058,7871.55
7297.73,7177.676,7290.36175
8614.8,8738.68,8849.5575
8759.82,8657.12475,8710.6055
7942.2,7790.46425,7899.921
8416.89,8359.42275,8393.6725
7963.36,7913.4645,7985.62
6058.99,5982.781,6045.89
6800.49,6588.41,6716.711
7183.73,7038.62,7122.304749999999
11577.39,11300.6305,11513.32
6862.7,6884.94,6950.952
7598.17,7431.8635,7514.93
6495.13,6425.512,6471.29775
7072.7,7004.13375,7034.16
7243.08,7246.3855,7307.94
6486.69,6367.38,6458.08
6871.98,6911.8592499999995,7041.725
8187.62,8185.46125,8283.46025
7831.01,7765.085,7801.154500000001
7896.95,7859.201499999999,7890.2
9408.26,9363.48,9418.219000000001
6446.45,6362.505,6401.74425
7767.05,7739.284000000001,7817.102249999999
5952.59,5882.65,5959.2
5924.43,5886.17,5933.178499999999
8889.63,8813.150500000002,8905.609
8390.03,8276.17,8360.374
9714.05,9547.961500000001,9599.98
7862.31,7684.80825,7781.169
10776.16,10561.2,10696.819000000001
6303.67,6232.99,6293.13
8053.13,7934.802000000001,8215.94875
9751.15,9702.4795,9754.96075
7539.1,7514.52,7618.5025000000005
6957.09,6919.409000000001,7019.7555
7620.06,7470.0064999999995,7579.21
7995.93,7984.275250000001,8018.71
10313.89,10222.36,10279.41
6257.32,6155.22925,6201.6
7456.54,7447.25175,7473.395
8395.22,8233.302500000002,8293.5885
6091.66,6054.658,6083.44
7294.82,7234.6795,7303.545
7762.24,7814.35,7998.03
8288.74,8293.258,8379.41425
8520.45,8546.36125,8579.6615
7736.46,7601.8035,7637.58
8002.94,7980.53,8073.12
7481.35,7208.58,7443.138
7711.98,7582.9974999999995,7640.04
6647.33,6543.1447499999995,6638.48
6764.68,6634.49,6797.96
10053.7,9941.58,10034.908749999999
7908.09,7863.327,7896.20375
9147.66,8800.91125,9041.984
6685.99,6606.05,6702.6085
7539.07,7451.92,7510.3925
8051.79,8046.153499999999,8075.542
9819.54,9815.500250000001,9876.38275
12194.47,11992.75,12236.01925
6409.64,6448.734,6482.6075
8723.05,8593.424,8672.12925
8862.49,8625.028,8760.4075
7872.23,7870.592,7906.18
7223.68,7100.9285,7208.48625
8231.4,8042.92,8061.07
7686.68,7639.298500000001,7692.41
7886.36,7781.069,7877.731
8571.58,8515.82,8608.42
6562.83,6479.58075,6542.64
5973.65,5835.13875,5880.79
9615.48,9568.35,9749.93
6393.91,6478.650500000001,6556.33025
6544.02,6518.080250000001,6616.87975
7177.06,7102.739,7204.829250000001
7465.6,7442.84725,7472.3865000000005
9415.75,9245.04275,9415.15
7374.94,7311.70775,7379.73125
8829.76,8754.9825,8804.03925
8513.07,8426.092,8488.158500000001
8039.28,7869.43,7982.07
7125.46,6984.0935,7013.1915
5969.55,5927.831,5938.52
13023.74,12741.830249999999,13026.4885
5673.8,5661.54,5711.79
6296.89,6108.63,6263.1755
6254.94,6212.76,6229.4
8463.49,8368.581,8515.5345
6137.48,6058.5869999999995,6115.63
7848.68,7736.248,7837.74825
8518.03,8505.07575,8564.91
9707.44,9582.824,9622.575499999999
8802.24,8810.263500000001,8865.79
6860.15,6811.4,6952.982
7744.76,7639.897,7813.51
5985.43,5938.058,5974.83
6344.25,6261.2695,6308.23975
6859.07,6722.543,6782.1885
7457.86,7375.92,7460.6175
8675.91,8736.530499999999,8838.4725
5859.53,5818.622249999999,5866.62
7679.53,7695.34,7854.6
7781.61,7710.924,7782.99
6693.05,6633.545,6650.339
8387.78,8173.0695,8280.976999999999
7022.19,6996.48,7054.67
6087.36,6047.6625,6115.04
7717.16,7529.76,7655.179
8002.78,7910.36,8042.25
8628.87,8519.21175,8621.472
7712.54,7683.9085,7727.59
8822.01,8733.982,8794.4385
7227.43,7101.16475,7141.001
8168.85,8002.0175,8043.3820000000005
6073.9,6047.22,6090.4622500000005
7540.59,7562.2375,7599.994000000001
8645.29,8410.38,8513.47025
7968.52,7635.099999999999,7887.21
8260.18,8096.0105,8178.90725
7335.58,7212.451249999999,7271.11
7523.01,7553.17,7602.51
7228.54,7204.81,7230.523999999999
6350.83,6261.5285,6312.27
9453.61,9320.961000000001,9561.67475
7646.24,7468.99,7544.022
8694.0,8534.871749999998,8636.54675
8249.99,8211.779250000001,8306.28
7655.96,7510.6714999999995,7598.4085000000005
6053.64,5976.4802500000005,6007.12525
7966.41,7778.383,8015.8955
8530.48,8431.16,8564.22
6399.19,6264.61225,6371.22
8137.46,8057.439,8205.09
8389.36,8219.0055,8263.77
7968.63,7798.54225,7879.13
7434.38,7063.558,7142.51
8929.25,8721.542000000001,8869.3105
9147.0,9087.0315,9368.671
8334.29,8182.74675,8272.27
7959.5,7872.6,7900.433
6876.65,6813.81,6884.942999999999
6032.17,5974.497,6012.27625
8512.97,8413.9305,8456.44
6319.39,6197.35175,6305.6
8270.42,8119.71575,8173.2975
6353.23,6334.55,6390.1
6780.89,6697.4965,6788.639
8157.07,8130.1905,8187.08675
7892.7,7761.5645,7785.1705
9818.68,9487.85525,9779.938250000001
6556.95,6442.193,6490.727
7476.62,7355.40825,7482.7625
7295.25,7264.441,7284.2885
8066.68,7965.0135,8059.95
8996.15,8875.23,9008.81
6173.71,6049.13,6127.89
6336.74,6342.1995,6376.128000000001
6087.22,6031.445000000001,6080.205
8314.89,8169.33125,8264.467999999999
9786.92,9691.9675,9788.47675
8720.69,8637.883,8700.59
8888.66,8634.717499999999,8786.618
8818.94,8846.51,9021.13
5987.91,5943.9245,5981.432
7947.3,7763.3369999999995,7873.1475
8469.23,8371.54,8433.63
9328.37,9180.0595,9283.394
9452.51,9495.33,9526.99975
7155.06,7125.57,7170.447249999999
7530.22,7578.35525,7668.487
7707.74,7642.56025,7707.15
6854.88,6798.49,6819.96
5525.48,5496.44925,5527.53875
8476.6,8126.505,8291.03025
8932.98,8855.723,8998.76
7606.24,7504.67,7529.6
9486.78,9461.799500000001,9606.703
10806.52,10764.369,10853.94275
5960.6,5844.776250000001,5912.7845
9239.06,9142.897,9240.7265
7989.43,7986.851500000001,8008.8635
8087.14,8077.759,8150.6775
9140.57,9133.423999999999,9175.1795
7293.98,7189.7275,7267.99
6762.27,6641.97,6728.78
8175.64,8123.31175,8155.707
8031.7,7954.6065,7994.766
6716.9,6551.6265,6620.91175
7266.91,7213.1515,7269.75
7701.52,7538.68,7650.1
7147.27,7091.04,7115.44875
8491.53,8415.943500000001,8504.533000000001
7718.89,7686.4397500000005,7720.59
6443.15,6321.54475,6438.04
9888.61,9755.64125,9861.438
7438.46,7434.17,7459.966
8129.25,8022.4285,8088.398
6333.79,6122.06,6296.6885
9219.88,9138.59425,9238.081
9282.23,9205.8765,9267.65675
6392.99,6423.543000000001,6441.98175
8655.17,8571.7,8679.53575
6344.2,6051.852,6129.7525000000005
6806.86,6546.43,6586.425
5725.27,5528.32,5619.93
7704.0,7536.880249999999,7679.119750000001
9254.8,8912.49225,9040.34
9716.36,9495.8935,9669.88
8911.53,8859.011,8997.92
7624.39,7579.174249999999,7639.97275
8977.33,8695.3295,8811.9555
9195.85,9056.8225,9161.4615
7239.9,7106.917,7252.0455
6208.57,6055.28,6198.13
8448.71,8336.4,8483.446
10423.58,10179.349999999999,10335.753499999999
8392.39,8371.707,8393.9
7374.17,7395.43175,7456.065
6625.18,6503.675499999999,6602.34
6908.71,6925.2210000000005,6966.711499999999
7054.28,6877.62475,6974.3585
6394.89,6359.48,6408.1
8866.76,8767.0,8834.64
5859.03,5767.19,5872.277749999999
8562.79,8612.79275,8639.38
6842.91,6686.165,6826.237
8302.38,8152.78,8251.48
6357.67,6360.974,6386.55
6828.71,6790.251,6816.9365
7739.45,7641.74975,7733.93375
9428.08,9383.39475,9407.57525
7063.7,7043.66475,7121.41
6198.69,6083.59,6179.53725
10527.2,10410.72875,10596.07
8833.44,8778.618250000001,8811.587
8073.63,8039.1275000000005,8095.3855
6520.05,6451.746249999999,6503.9335
9023.55,8885.43,8984.1635
8516.48,8475.152,8513.329
7737.49,7614.52,7685.8955
7895.41,7859.91,7904.89
9616.49,9271.42,9518.2595
6833.85,6788.409000000001,6857.21
7748.15,7781.5805,7944.43375
9409.84,9318.3655,9410.407
7182.75,7212.045,7236.0019999999995
9475.0,9413.3485,9512.1615
8478.23,8445.3435,8522.998
6746.71,6497.8155,6675.752
8476.93,8269.756000000001,8400.75825
9063.91,8473.2535,8824.1005
8244.39,8193.233999999999,8241.907000000001
6525.79,6313.0125,6521.33775
7381.47,7339.597,7393.366
6203.45,6114.82625,6170.3545
7232.43,7144.403,7234.87025
8417.85,8248.4915,8395.723250000001
6078.6,6060.94,6111.18675
7708.84,7609.1775,7695.392
7635.08,7504.329,7607.66
6938.88,6969.091,7002.66
6292.5,6206.27425,6272.208500000001
7122.11,7027.610750000001,7066.147
9462.94,9294.24,9390.38075
7304.91,7244.8045,7298.77
8084.8,8042.437999999999,8120.869000000001
8516.48,8396.51575,8449.33
11970.61,11555.41,11994.147
9245.21,9236.8995,9262.307
6407.66,6172.7245,6350.2985
7705.93,7534.1245,7764.49
