,prediction,target
9605,6503.895781795076,6465.25
9606,6271.7907464539985,6263.24
9607,6159.0693711156755,6139.46
9608,6093.659388290441,6077.33
9609,6152.401927957211,6075.75
9610,6181.670593204204,6142.76
9611,6291.538474097101,6410.48
9612,6638.8456202616835,6577.34
9613,6862.516758189749,6918.85
9614,7187.891732825816,7077.35
9615,7223.628809938541,6984.41
9616,7001.906220918219,6929.74
9617,6867.749457799366,6855.25
9618,6789.990868312834,6653.3
9619,6586.810462667235,6497.97
9620,6380.867488587738,6342.85
9621,6274.842486913007,6221.62
9622,6179.929181987176,6133.45
9623,6085.005413687742,6067.94
9624,6040.328839394177,6013.03
9625,5963.2019866888,5982.4
9626,5990.095870492931,6016.44
9627,6018.175354104046,6019.03
9628,6074.582018450503,6125.62
9629,6263.752043556287,6242.2
9630,6394.633566227346,6471.93
9631,6696.6877258062195,6659.04
9632,6888.200158740578,6950.96
9633,7205.928204546633,7266.53
9634,7541.901626132046,7553.22
9635,7831.34464356359,7701.3
9636,7868.397712741324,8030.57
9637,8290.995013319842,8151.52
9638,8175.0257149147155,8271.89
9639,8176.936027588654,8101.2
9640,7938.979333564516,7908.75
9641,7716.769013956802,7712.5
9642,7520.977985470897,7607.41
9643,7494.671345101152,7489.58
9644,7397.238635503571,7360.23
9645,7289.081437422663,7475.28
9646,7380.565538943779,7378.73
9647,7291.001188605591,7292.87
9648,7223.731799021749,7278.53
9649,7157.547739591433,7164.33
9650,7018.735383644135,6965.85
9651,6756.303119622787,6812.26
9652,6607.093454333765,6571.95
9653,6379.2207708020715,6333.09
9654,6161.609180970138,6076.67
9655,5966.74470282713,5927.66
9656,5921.794041687962,5844.64
9657,5891.22102665507,5800.97
9658,5868.102567420914,5825.66
9659,5921.953016586221,5909.45
9660,6015.860447099875,5991.53
9661,6104.5765553409965,6049.57
9662,6145.136042087543,6049.55
9663,6093.8472475243625,6006.3
9664,6037.292162188664,6015.71
9665,6002.200049191594,5972.95
9666,5962.400718513331,5918.09
9667,5890.527916112187,5854.26
9668,5834.5700634933955,5771.72
9669,5726.122900097308,5721.98
9670,5696.030752195654,5557.64
9671,5572.270613582175,5539.18
9672,5567.660254322688,5526.09
9673,5530.987835156937,5456.08
9674,5458.9410385018045,5455.91
9675,5476.531981137146,5553.5
9676,5604.7691072466,5652.38
9677,5723.081510780342,5732.22
9678,5840.02263853816,5948.67
9679,6136.054618520416,6169.26
9680,6384.314709811193,6493.1
9681,6735.099109740931,6721.63
9682,6978.7252088330215,7051.32
9683,7308.6112988413915,7219.25
9684,7401.401829734715,7521.07
9685,7818.230522412729,7752.85
9686,7764.70011159909,7926.56
9687,7826.185862087489,7708.16
9688,7589.309982391791,7565.55
9689,7391.094693323878,7367.02
9690,7241.551870527579,7210.44
9691,7118.447303129015,7062.67
9692,7004.344404143787,6996.81
9693,6955.860440862623,7028.41
9694,6948.988644675216,6874.27
9695,6786.641780304572,6766.0
9696,6647.280851374797,6730.48
9697,6543.2883665024165,6531.23
9698,6346.763162598204,6389.78
9699,6201.35355649204,6186.02
9700,6033.646072715196,6074.77
9701,5933.322749909314,5833.21
9702,5774.807911644808,5696.37
9703,5671.340967860776,5610.95
9704,5609.642750091774,5630.3
9705,5674.59391252688,5624.89
9706,5679.988097023629,5677.59
9707,5730.104180089346,5759.66
9708,5819.699389570851,5779.38
9709,5833.408468789925,5818.4
9710,5920.93296691657,5873.87
9711,5943.23840426263,5890.16
9712,5905.70935574441,5850.52
9713,5859.7276657870825,5842.85
9714,5821.3196124215565,5778.92
9715,5702.263211637221,5656.12
9716,5626.698612231534,5530.89
9717,5517.813078154134,5451.49
9718,5434.547111373331,5410.3
9719,5415.1878657908455,5397.18
9720,5412.37000044976,5379.94
9721,5412.37000044976,5410.85
9722,5415.6966322161425,5442.55
9723,5434.121264270815,5523.3
9724,5538.1728672866175,5669.53
9725,5734.338006150712,5843.67
9726,5949.534773117405,6076.32
9727,6218.38917173227,6372.0
9728,6535.705076011001,6657.28
9729,6897.770484015092,6933.05
9730,7201.526667750095,7216.98
9731,7497.330420455032,7429.41
9732,7633.602317978148,7624.27
9733,7766.015921561183,7712.04
9734,7753.394188780399,7759.37
9735,7699.873717748905,7552.78
9736,7417.292840470996,7378.06
9737,7265.7993750705555,7243.38
9738,7126.924569247592,7130.74
9739,7041.663782199815,6989.54
9740,6929.162028780429,6898.93
9741,6869.157700103719,6890.69
9742,6802.658117017199,6715.7
9743,6684.8328655975765,6569.57
9744,6437.7566998067305,6408.55
9745,6250.9724004679965,6247.5
9746,6085.578091353721,6126.39
9747,5976.380954502984,5856.42
9748,5785.356027465289,5671.42
9749,5637.003819253686,5521.62
9750,5540.848503738129,5459.42
9751,5488.522484810511,5459.02
9752,5489.320567875595,5467.85
9753,5486.1236716337635,5536.48
9754,5557.556034355024,5583.35
9755,5633.346015181416,5722.64
9756,5779.043634562439,5780.68
9757,5838.728128482084,5809.43
9758,5915.08828945206,5802.77
9759,5834.036845688444,5787.12
9760,5737.505744211218,5699.16
9761,5673.117926728493,5694.12
9762,5709.986698069725,5641.95
9763,5625.350256249878,5647.12
9764,5637.3680344076765,5528.32
9765,5517.813078154134,5530.43
9766,5512.269646295281,5426.28
9767,5418.9103952521245,5506.66
9768,5517.3068423766135,5590.62
9769,5648.112634773039,5725.27
9770,5786.173164992688,5833.59
9771,5876.825895246667,5936.96
9772,6036.000870450629,6084.07
9773,6244.159950614566,6311.11
9774,6478.982721174894,6633.37
9775,6855.094527927436,6990.44
9776,7224.384163175968,7357.07
9777,7630.317632394697,7636.98
9778,7920.7519759140205,8051.66
9779,8316.954166076443,8258.25
9780,8399.49806622272,8368.35
9781,8410.957257228882,8358.59
9782,8331.411648207184,8350.65
9783,8248.216101912745,8089.21
9784,7919.398482127057,7878.08
9785,7671.63247711173,7645.94
9786,7490.842246758828,7464.8
9787,7352.154701328853,7261.93
9788,7210.268415685349,7114.87
9789,7074.774685610153,7080.68
9790,6991.736330437383,6937.4
9791,6835.462445272275,6808.97
9792,6702.665385413652,6814.93
9793,6643.471127999631,6642.75
9794,6460.671447436254,6412.56
9795,6194.855232971792,6118.29
9796,5973.298937783574,5881.18
9797,5791.620839967519,5783.12
9798,5745.511110459402,5730.59
9799,5709.95355191665,5708.99
9800,5718.376087228404,5756.55
9801,5832.816826255485,5911.19
9802,5986.734887419426,6096.73
9803,6306.028769915472,6470.37
9804,6702.869326991455,6762.96
9805,7077.860197568469,7050.66
9806,7306.177142549073,7248.48
9807,7404.333132445532,7377.35
9808,7429.431732052019,7466.17
9809,7472.941242600413,7558.04
9810,7581.932603745077,7506.7
9811,7437.481697640367,7523.7
9812,7433.797187758005,7380.61
9813,7262.647242839128,7304.95
9814,7213.351737141898,7232.43
9815,7185.994508648929,7236.17
9816,7214.6361848711085,7186.08
9817,7175.940995707023,7159.64
9818,7150.208642510481,7132.48
9819,7131.361720166122,7188.42
9820,7219.556771371529,7263.03
9821,7309.308007881006,7203.75
9822,7265.016634390483,7315.34
9823,7432.671481748663,7367.83
9824,7474.028884589949,7523.21
9825,7756.938159183399,7749.22
9826,8010.691649560374,8099.16
9827,8387.792261157647,8197.04
9828,8287.595463346237,8309.65
9829,8360.378660477501,8389.44
9830,8339.166552593557,8285.26
9831,8126.07160649563,8061.36
9832,7885.912179423005,7898.27
9833,7724.744567824232,7749.66
9834,7562.77379771938,7566.96
9835,7436.585359029677,7496.74
9836,7401.220953781877,7430.0
9837,7355.446726278955,7328.71
9838,7227.897200458163,7253.27
9839,7162.52912710208,7121.51
9840,7036.321728059465,7023.62
9841,6897.2768285612365,6876.65
9842,6687.126969613576,6714.23
9843,6458.645371044123,6471.06
9844,6252.667407607521,6210.34
9845,6062.196003820254,6053.85
9846,5972.270369834762,5946.65
9847,5939.7835256922635,5919.72
9848,5956.024070919821,5957.14
9849,6128.459596680449,6163.8
9850,6330.3020957605895,6328.31
9851,6588.127964834371,6767.58
9852,7092.224881889215,7017.17
9853,7324.144803888698,7202.22
9854,7368.028617372025,7462.17
9855,7575.153835788157,7598.99
9856,7628.404275096423,7611.46
9857,7604.481494517533,7635.66
9858,7572.441373005671,7549.79
9859,7498.970665449971,7569.9
9860,7547.548469018545,7569.72
9861,7551.39730757759,7598.28
9862,7583.440366612076,7564.2
9863,7547.771117546901,7483.31
9864,7401.771137966602,7438.98
9865,7386.620809752793,7530.31
9866,7553.684484979112,7560.4
9867,7594.352575427416,7605.54
9868,7610.043143391156,7508.97
9869,7525.85472834151,7588.48
9870,7664.373663810334,7709.4
9871,7842.013181093123,7818.68
9872,8088.424268925361,7992.71
9873,8272.35461933365,8135.37
9874,8359.882603029686,8326.52
9875,8456.020052741524,8419.68
9876,8507.265079307266,8451.43
9877,8393.868004197102,8388.14
9878,8296.592400213167,8289.5
9879,8136.351528795551,8039.53
9880,7879.379228403436,7826.01
9881,7649.056433947406,7598.99
9882,7441.197096985299,7359.71
9883,7276.436956218238,7302.8
9884,7201.481347204563,7209.86
9885,7214.8143598648085,7237.68
9886,7174.582163522751,7142.45
9887,7026.239810276129,7074.57
9888,6971.899963473893,7002.65
9889,6845.220092034298,6867.58
9890,6680.678377554726,6712.03
9891,6452.597677110742,6437.98
9892,6225.909752743773,6178.86
9893,6037.096112497045,6028.4
9894,5938.557457375958,5940.9
9895,5930.873954012503,5917.39
9896,5943.451105616605,5982.52
9897,6154.479228462359,6150.83
9898,6333.846996508563,6392.44
9899,6745.9930208629885,6711.99
9900,7031.550471027989,6954.87
9901,7230.747805438207,7142.92
9902,7333.852211789804,7375.45
9903,7519.504295489233,7496.91
9904,7567.811322293372,7561.15
9905,7562.4582061741385,7523.86
9906,7460.263086358755,7378.3
9907,7286.892785962949,7282.14
9908,7242.79139097785,7383.01
9909,7483.491161405088,7446.24
9910,7452.372868439349,7317.85
9911,7237.0546334147875,7093.22
9912,7078.196027594228,7137.8
9913,7219.027777350414,7251.24
9914,7332.199331575832,7093.7
9915,7108.270815450974,7099.73
9916,7124.8704339117,7102.7
9917,7130.479386809436,7109.62
9918,7200.971193478341,7246.21
9919,7392.681542013414,7360.71
9920,7507.480713608637,7612.98
9921,7870.033935090991,7839.25
9922,8088.438265711144,8110.49
9923,8354.955548599386,8278.35
9924,8431.60506963458,8357.41
9925,8392.396419339117,8362.94
9926,8324.308156781171,8370.56
9927,8281.60667864883,8127.6
9928,7935.343077117145,7910.72
9929,7718.110128809997,7673.28
9930,7489.979149560748,7455.4
9931,7352.458190601275,7412.95
9932,7356.559891350397,7250.18
9933,7236.003302851511,7233.8
9934,7116.006666276622,7105.03
9935,6988.280575399504,7003.55
9936,6906.052166043428,6953.76
9937,6791.072501283215,6763.71
9938,6603.83980713045,6614.09
9939,6374.736916812076,6304.38
9940,6118.900481904497,6060.94
9941,5920.0368544973535,5896.89
9942,5804.104878283186,5856.99
9943,5847.406697933402,5852.48
9944,5853.990696431177,5842.71
9945,5902.804482138353,6031.97
9946,6209.338048715944,6206.9
9947,6399.514545054767,6569.29
9948,6828.99806414487,6817.96
9949,7151.863150479265,7039.68
9950,7241.103867400488,7163.84
9951,7290.733614038585,7189.23
9952,7191.253920931243,7001.13
9953,6879.343272485569,6904.22
9954,6830.58073775344,6814.83
9955,6742.989731762065,6696.04
9956,6627.45599381773,6718.79
9957,6682.477651679789,6694.53
9958,6628.6047276514055,6698.22
9959,6632.325180211036,6431.65
9960,6390.697518126163,6528.05
9961,6549.026627621142,6433.51
9962,6433.00111956571,6370.61
9963,6350.078819598854,6397.75
9964,6429.588911717101,6285.32
9965,6316.816931703133,6334.18
9966,6485.072948287302,6445.68
9967,6587.0845175611785,6612.37
9968,6797.251068264138,6855.2
9969,7149.763863534604,7127.72
9970,7388.966569569621,7455.42
9971,7705.453630937093,7624.0
9972,7775.426756299606,7747.91
9973,7830.131088583003,7896.0
9974,7886.915002287442,7945.2
9975,7866.438978462936,7822.72
9976,7682.389013702031,7701.52
9977,7545.100894001185,7537.7
9978,7379.500872577314,7354.42
9979,7273.914446958452,7400.84
9980,7337.568449560013,7268.28
9981,7288.265840508846,7314.07
9982,7227.960374958376,7221.92
9983,7173.002588471259,7109.24
9984,7027.073978606988,6994.45
9985,6870.291973114077,6823.53
9986,6643.654235455086,6660.57
9987,6444.983224776348,6373.22
9988,6150.540006781708,6096.29
9989,5940.636383878602,5924.35
9990,5848.644781714162,5859.54
9991,5826.8536848531585,5784.29
9992,5784.183820391695,5790.68
9993,5881.835530863829,5906.93
9994,5992.518644288918,6012.62
9995,6156.050185383736,6193.77
9996,6366.609961321258,6287.64
9997,6479.997916275381,6429.6
9998,6567.10165370607,6414.67
9999,6473.914399563943,6414.53
10000,6478.525848950733,6340.35
10001,6351.882312015736,6270.11
10002,6196.112695460277,5965.05
10003,5951.069187140792,5874.66
10004,5840.125048246297,5655.86
10005,5602.500711009321,5527.52
10006,5522.072026854863,5431.3
10007,5427.844560907275,5341.31
10008,5379.452772790753,5277.27
10009,5377.732661679643,5221.13
10010,5383.853302705284,5227.18
10011,5389.827411832268,5342.83
10012,5389.827411832268,5409.92
10013,5464.003631586188,5542.29
10014,5684.298711341941,5709.87
10015,5890.242609775702,5989.62
10016,6167.090526694349,6224.52
10017,6457.772668057297,6478.01
10018,6751.9067407797165,6840.31
10019,7125.162730656545,7100.0
10020,7372.637895542742,7266.28
10021,7453.450498122158,7473.38
10022,7617.766246075986,7507.26
10023,7493.155656814093,7358.32
10024,7284.903639513595,7208.98
10025,7115.205501412213,7106.11
10026,7047.189226623549,7031.85
10027,6979.916828953628,6979.88
10028,6943.909078895247,6923.22
10029,6861.804932048662,6906.27
10030,6825.393877061485,6802.11
10031,6753.297818006355,6615.65
10032,6512.208660299739,6574.99
10033,6432.334931663743,6363.81
10034,6203.719269298331,6185.64
10035,6009.964684119587,5964.91
10036,5835.156502130585,5806.42
10037,5779.029626023774,5645.26
10038,5621.142125226626,5574.74
10039,5568.613870600509,5502.98
10040,5515.52465744749,5496.01
10041,5498.369345793912,5561.96
10042,5579.147648989512,5599.68
10043,5650.931448998574,5744.58
10044,5793.8120238778565,5877.23
10045,5965.230134035128,5967.82
10046,6078.526209727505,5989.54
10047,6043.125170390887,6026.25
10048,6084.964882868513,5934.71
10049,5920.23800374308,5845.06
10050,5819.117811443673,5686.98
10051,5648.785525631699,5619.79
10052,5617.233748063136,5478.43
10053,5474.169227161955,5435.75
10054,5433.074614681569,5299.85
10055,5379.3486643251445,5256.14
10056,5381.263617316597,5357.41
10057,5406.056334064266,5525.63
10058,5526.754145753521,5590.15
10059,5650.13228988463,5617.75
10060,5679.201999617123,5735.02
10061,5811.540279270884,5879.15
10062,6041.222652340399,6127.16
10063,6231.132528051877,6326.98
10064,6529.611592413588,6545.74
10065,6794.670347343996,6732.08
10066,7007.803898949982,7123.21
10067,7396.966821777371,7413.59
10068,7656.889016113789,7600.66
10069,7750.602391610307,7772.78
10070,7809.985147498375,7788.95
10071,7749.388443187214,7591.62
10072,7444.098832103592,7442.97
10073,7288.0511393969255,7279.0
10074,7178.577423686441,7028.37
10075,6949.204857601503,6942.15
10076,6899.563818206931,6797.85
10077,6746.00899569166,6771.32
10078,6744.890347443503,6667.08
10079,6692.399529463101,6542.26
10080,6421.773993297662,6445.62
10081,6294.128092868701,6366.95
10082,6176.974179952765,6192.05
10083,6024.536858499315,5995.42
10084,5859.65062400053,5830.63
10085,5775.412105052824,5743.62
10086,5716.10216837735,5710.86
10087,5692.215966986718,5724.37
10088,5746.293683949583,5822.21
10089,5924.204564259174,5988.54
10090,6183.339315342066,6246.43
10091,6488.3204220888765,6735.64
10092,7050.788321451361,7062.25
10093,7379.598910635842,7343.35
10094,7512.956526721212,7495.45
10095,7597.46199354245,7451.83
10096,7300.927870214299,7297.91
10097,7151.50527028054,7132.67
10098,6999.384371607704,6963.68
10099,6847.03332559951,6892.71
10100,6843.514876602519,6744.17
10101,6654.3361413204075,6656.29
10102,6589.8340841195795,6535.82
10103,6499.0397860786925,6508.39
10104,6462.486702866713,6486.85
10105,6488.159582643663,6548.26
10106,6568.7281193727795,6585.79
10107,6620.823975573192,6566.86
10108,6602.32847888696,6648.96
10109,6738.0369398252005,6830.79
10110,7039.216654366131,7075.02
10111,7315.522081301953,7312.59
10112,7558.045281234208,7632.57
10113,7865.855658123968,7854.52
10114,8092.606294265316,8007.64
10115,8212.552530263718,8153.06
10116,8280.912573128104,8336.96
10117,8325.570112372194,8317.24
10118,8237.76497010973,8273.34
10119,8163.76398868905,8131.11
10120,7965.630679594145,7964.78
10121,7776.91372537752,7754.97
10122,7554.3357329138125,7529.12
10123,7427.098836517198,7480.86
10124,7375.322376477742,7284.87
10125,7286.33120773494,7318.75
10126,7223.994555802223,7254.58
10127,7164.646583961667,7123.92
10128,7046.175979522508,7038.58
10129,6896.672645596282,6922.59
10130,6723.403542126266,6712.55
10131,6448.53570051245,6445.42
10132,6230.459632252791,6265.9
10133,6101.122897630005,6131.95
10134,6047.897483204015,6055.22
10135,6014.225146631809,6020.16
10136,6047.20361878559,6074.27
10137,6235.172776525173,6296.31
10138,6537.797013737034,6534.63
10139,6875.48497845062,6932.96
10140,7274.0854662007905,7260.43
10141,7556.755317553483,7485.48
10142,7645.066629695921,7535.09
10143,7461.686884773976,7453.62
10144,7305.559837492665,7139.19
10145,6994.744939691012,7029.81
10146,6926.014279234339,6855.4
10147,6758.594024769213,6795.89
10148,6728.14849763559,6671.17
10149,6637.77373070516,6622.68
10150,6602.701212699824,6622.45
10151,6637.437112260425,6576.19
10152,6592.000273501189,6583.31
10153,6611.410987177492,6621.57
10154,6694.245453028543,6729.8
10155,6805.668545130795,6803.36
10156,6862.195744274018,6889.61
10157,7016.488901308788,7027.81
10158,7223.673686162114,7274.29
10159,7465.261242373523,7516.46
10160,7819.952959753827,7835.91
10161,8113.366222168337,8113.02
10162,8364.311632504465,8355.4
10163,8459.693594203376,8456.88
10164,8522.582137404464,8544.86
10165,8483.421713689542,8438.46
10166,8382.897048833971,8389.01
10167,8256.347557458292,8181.21
10168,7973.74161661178,7965.14
10169,7775.2638391565,7755.56
10170,7532.755471392111,7464.98
10171,7366.983862891646,7394.23
10172,7301.948873920358,7276.02
10173,7285.808584967321,7268.73
10174,7193.800224794737,7160.1
10175,7058.240390120197,7020.52
10176,6943.606542747107,6968.23
10177,6809.780885210448,6815.42
10178,6643.256890789719,6595.73
10179,6379.254798228261,6374.78
10180,6179.231200238714,6156.19
10181,6004.506935487048,5978.45
10182,5884.606882546687,5962.07
10183,5971.652822379885,5853.44
10184,5854.374955571719,5936.37
10185,6030.343816423047,6144.27
10186,6295.987987371974,6383.94
10187,6724.083060531923,6869.35
10188,7186.269890102668,7179.6
10189,7421.3987319276475,7391.33
10190,7543.058287047432,7524.35
10191,7533.069579188845,7442.69
10192,7309.031160308011,7208.94
10193,7049.1056276771815,7156.64
10194,7045.811904749247,7060.0
10195,6980.394426967101,7004.64
10196,6940.0933007307285,6944.75
10197,6889.013208974033,6811.86
10198,6724.716441838254,6724.73
10199,6628.943265590073,6719.19
10200,6666.690631741914,6679.49
10201,6654.819207126406,6609.48
10202,6584.218015760328,6617.2
10203,6634.057288575623,6612.71
10204,6631.957394932532,6646.31
10205,6702.85035525241,6690.66
10206,6796.2339552535595,6901.15
10207,7076.431542518033,7051.48
10208,7206.07178952748,7316.18
10209,7590.607372042041,7598.46
10210,7844.581190145686,7916.18
10211,8132.048914941783,8070.91
10212,8168.908638453475,8182.05
10213,8170.442718789981,8192.77
10214,8157.463542188805,8231.45
10215,8096.327039823412,8084.49
10216,7919.943195351241,7892.13
10217,7702.920153206443,7712.62
10218,7523.586578357643,7461.97
10219,7373.978707094286,7452.47
10220,7386.153811943961,7227.23
10221,7224.725368191536,7252.8
10222,7167.8567169367625,7174.21
10223,7084.314749220748,7040.14
10224,6945.320940379796,6947.57
10225,6793.480332478459,6811.06
10226,6657.501657883737,6636.95
10227,6427.983206119196,6400.69
10228,6176.64532338043,6159.87
10229,6019.590087976308,6025.91
10230,5913.917237330599,5973.78
10231,5968.484525850045,5955.69
10232,5986.678397845982,5998.7
10233,6131.639548709089,6186.82
10234,6388.282392186093,6387.46
10235,6710.453015292577,6865.33
10236,7201.013948229727,7188.39
10237,7434.3039461161015,7358.33
10238,7470.407698723549,7415.91
10239,7393.767392312199,7351.95
10240,7263.6282511855,7092.54
10241,6964.015273260267,6947.75
10242,6829.869379384096,6801.39
10243,6682.969733994709,6689.07
10244,6636.682003948801,6609.26
10245,6521.866014744535,6450.8
10246,6389.768370835242,6415.75
10247,6399.372515257012,6397.51
10248,6421.423329682239,6446.45
10249,6505.4547362864,6545.8
10250,6602.806147417559,6621.98
10251,6704.050748005406,6758.71
10252,6862.136010695732,6864.51
10253,7030.899760004899,7145.3
10254,7390.881584734078,7602.49
10255,7812.432223746979,7760.25
10256,7907.205704003855,7890.85
10257,8014.975783316448,7963.67
10258,8119.25611814911,8271.49
10259,8473.30791104063,8416.56
10260,8524.89505792664,8519.96
10261,8452.194824408132,8449.04
10262,8392.071345793094,8520.02
10263,8347.161368216293,8338.22
10264,8164.983315517817,8127.96
10265,7939.346516818104,7882.47
10266,7688.2592255953095,7639.71
10267,7566.810827703932,7540.95
10268,7413.978383067685,7345.43
10269,7268.277664530594,7355.66
10270,7250.47234225143,7285.18
10271,7179.212505794476,7151.67
10272,7060.879328906783,7025.4
10273,6900.951512419044,6904.39
10274,6738.3401883935785,6761.52
10275,6537.4620897424775,6486.98
10276,6303.215475359364,6286.06
10277,6131.836964856534,6133.76
10278,6053.108618185955,6016.77
10279,5997.349791793294,5981.59
10280,6028.438916013543,6074.03
10281,6248.855378645773,6233.44
10282,6446.028351122905,6514.23
10283,6788.209884466905,6903.13
10284,7218.808743397,7236.53
10285,7549.710323167786,7579.55
10286,7802.805146412107,7748.67
10287,7817.106281339335,7767.33
10288,7726.3966181835385,7793.9
10289,7785.998388180354,7734.13
10290,7658.948836635586,7617.48
10291,7525.26338913494,7525.19
10292,7440.117251181062,7419.48
10293,7340.351671983064,7274.46
10294,7151.062609646608,7144.58
10295,7080.0814376693,7094.78
10296,7046.840704865955,7186.02
10297,7177.819674871138,7120.99
10298,7057.088475871206,6993.33
10299,6997.199438027754,7223.34
10300,7362.203500023712,7286.25
10301,7326.13713821906,7282.79
10302,7337.468744321296,7358.12
10303,7483.767556038419,7537.26
10304,7796.153857222243,7749.96
10305,7983.471431069084,7802.17
10306,8006.270008652883,7947.64
10307,8142.338037582016,8013.4
10308,8195.273019147884,8130.88
10309,8152.417705052077,8139.13
10310,8132.88156821596,8096.78
10311,7974.935614084602,7850.46
10312,7684.291159350741,7701.13
10313,7542.068363709581,7593.51
10314,7424.284232639727,7436.81
10315,7331.844327533077,7431.78
10316,7353.534199568682,7228.35
10317,7224.725368191536,7319.14
10318,7231.1205057205925,7278.34
10319,7175.2160758632845,7131.76
10320,7049.247653782888,7045.53
10321,6896.6211308378915,6897.13
10322,6701.006138978447,6670.95
10323,6426.785946206924,6423.64
10324,6195.747463443466,6092.4
10325,5951.149116886336,5981.96
10326,5891.430228263534,5918.15
10327,5881.245425893087,5787.61
10328,5787.778542694052,5813.9
10329,5917.818834862707,5910.94
10330,6002.494354603522,6035.86
10331,6207.224528866642,6202.61
10332,6382.573337612553,6349.88
10333,6599.137576041527,6516.44
10334,6692.676598218797,6675.03
10335,6824.026223854849,6828.14
10336,6965.8443751830055,6919.4
10337,6938.449078602316,6935.3
10338,6936.374955372479,6756.25
10339,6633.549905582073,6580.95
10340,6492.055115920713,6426.82
10341,6287.898281811187,6111.89
10342,6061.818821570932,6026.28
10343,6035.569806035032,6018.6
10344,5990.485612701313,5931.28
10345,5925.039308473497,5982.01
10346,6001.6263692625,6094.06
10347,6195.862504087895,6180.51
10348,6250.177179217406,6361.86
10349,6503.057355057426,6585.96
10350,6785.698789053656,6920.13
10351,7117.4007214134,7193.74
10352,7415.5555329617155,7413.95
10353,7619.302842308237,7529.31
10354,7699.782859014287,7664.07
10355,7792.79486067357,7797.47
10356,7968.142627779519,7876.13
10357,7974.448577236082,7898.85
10358,7885.013732556991,7878.2
10359,7845.259067404606,7644.61
10360,7500.804159146628,7456.54
10361,7309.18994177189,7329.63
10362,7226.055767247536,7196.81
10363,7133.831850036901,7105.38
10364,7060.174297358692,7021.36
10365,6981.82107019523,6889.89
10366,6786.773446608766,6743.9
10367,6703.154544768154,6664.13
10368,6545.901421223656,6564.93
10369,6426.988043984973,6383.97
10370,6205.982358953002,6230.83
10371,6072.07423146878,6019.13
10372,5885.554671281123,5815.54
10373,5768.266648155553,5729.94
10374,5688.726827099031,5647.57
10375,5612.34874807373,5619.28
10376,5609.337014400587,5613.09
10377,5648.639109851587,5592.78
10378,5631.024740471149,5696.69
10379,5759.127133365863,5818.28
10380,5938.22263929521,5970.1
10381,6090.181460473899,6056.37
10382,6153.341210532725,6235.6
10383,6398.33936166465,6391.68
10384,6535.217453507332,6541.66
10385,6659.184207414053,6615.21
10386,6637.001874724022,6651.1
10387,6652.236738546677,6615.47
10388,6542.14961610323,6541.4
10389,6481.495265955442,6585.9
10390,6569.9648480878695,6511.16
10391,6459.278761220017,6413.73
10392,6370.126971919178,6235.25
10393,6212.053255227449,6212.02
10394,6208.547401182865,6168.55
10395,6172.463236017645,6090.24
10396,6183.941070100464,6337.76
10397,6449.732304741373,6448.53
10398,6582.71487465792,6517.37
10399,6657.867830012308,6665.19
10400,6892.966444428776,6852.89
10401,7122.195949943501,7036.48
10402,7264.084374808108,7360.13
10403,7648.480171683839,7617.1
10404,7852.310839809706,7775.43
10405,7935.762657001081,7833.12
10406,7822.4048325401445,7794.27
10407,7728.780177226324,7644.62
10408,7509.5715538691475,7487.71
10409,7369.666943979044,7302.51
10410,7189.251442881315,7122.32
10411,7053.113113812958,6980.82
10412,6907.61852680685,6848.03
10413,6816.53221931228,6842.68
10414,6799.027468785916,6699.1
10415,6658.364776131846,6551.93
10416,6440.101537691884,6514.15
10417,6379.18423706494,6390.1
10418,6229.862422862813,6229.91
10419,6068.816285583875,6033.97
10420,5908.044472710851,5877.2
10421,5779.035991842935,5773.74
10422,5738.1102089654705,5712.18
10423,5699.6000319952145,5781.97
10424,5794.701913764115,5855.41
10425,5955.399984662845,6065.65
10426,6235.420718280784,6348.63
10427,6696.110943185862,6794.92
10428,7148.680362184715,7229.05
10429,7555.240558038956,7441.18
10430,7600.472355980276,7621.71
10431,7696.714822385088,7639.93
10432,7536.288113936036,7553.7
10433,7485.021484201177,7469.25
10434,7329.804870780863,7401.32
10435,7292.224907307284,7291.02
10436,7154.060266510869,7158.86
10437,7054.505218715516,7085.16
10438,6984.115191605601,6911.67
10439,6789.073876656473,6848.71
10440,6845.711146100726,6841.42
10441,6854.869941666137,6800.14
10442,6760.880082822483,6671.79
10443,6639.930935499317,6588.15
10444,6598.6222790780985,6579.49
10445,6631.84902785018,6652.07
10446,6777.922418903462,6885.12
10447,7103.202138469721,7085.4
10448,7321.96870175853,7320.07
10449,7585.084079699851,7565.11
10450,7851.339337700211,7935.04
10451,8262.87260788302,8114.87
10452,8291.009217134188,8265.48
10453,8283.775366295928,8252.17
10454,8190.210071891615,8169.59
10455,8012.619863321308,8037.93
10456,7912.793562229488,7845.87
10457,7676.739285888645,7673.46
10458,7509.0909023096565,7423.21
10459,7321.879515920216,7376.69
10460,7296.975471946336,7266.89
10461,7264.387927250261,7233.3
10462,7146.914841274409,7174.88
10463,7079.2048479861805,7053.59
10464,6946.444978841334,7051.37
10465,6883.348885172284,6919.72
10466,6730.789419907435,6751.36
10467,6501.264875838733,6457.22
10468,6236.930650272221,6189.94
10469,6048.023496937224,6067.59
10470,5977.81303718386,5944.14
10471,5944.1176639197765,5945.53
10472,5988.78981278752,6009.39
10473,6157.822663662806,6218.33
